row,sampled,bucket,path,kind,literal,context,classification,reason
590,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""OKX""","pub const OKX_KEY: &str = ""OKX"";",provider_adapter_registry_key,This is the provider adapter registry key used to dispatch configured clients to NT-backed adapters; it does not select a market or runtime target.
591,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN""","pub const KRAKEN_KEY: &str = ""KRAKEN"";",provider_adapter_registry_key,This is the provider adapter registry key used to dispatch configured clients to NT-backed adapters; it does not select a market or runtime target.
592,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_bitmex::common::credential""","pub const BITMEX_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_bitmex::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
593,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_bybit::common::credential""","pub const BYBIT_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_bybit::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
594,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_coinbase::common::credential""","pub const COINBASE_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_coinbase::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
595,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_deribit::common::credential""","pub const DERIBIT_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_deribit::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
596,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_okx::common::credential""","pub const OKX_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_okx::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
597,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""nautilus_kraken::common::credential""","pub const KRAKEN_CREDENTIAL_LOG_MODULES: &[&str] = &[""nautilus_kraken::common::credential""];",provider_credential_log_module,This is a fixed NT credential log module path used to prove credential redaction coverage; no credential value is logged or configured here.
598,yes,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BITMEX_TESTNET_API_KEY""","""BITMEX_TESTNET_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
599,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BITMEX_TESTNET_API_SECRET""","""BITMEX_TESTNET_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
600,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BITMEX_API_KEY""","""BITMEX_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
601,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BITMEX_API_SECRET""","""BITMEX_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
602,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_DEMO_API_KEY""","""BYBIT_DEMO_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
603,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_DEMO_API_SECRET""","""BYBIT_DEMO_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
604,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_TESTNET_API_KEY""","""BYBIT_TESTNET_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
605,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_TESTNET_API_SECRET""","""BYBIT_TESTNET_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
606,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_API_KEY""","""BYBIT_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
607,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""BYBIT_API_SECRET""","""BYBIT_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
608,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""COINBASE_API_KEY""","pub const COINBASE_FORBIDDEN_ENV_VARS: &[&str] = &[""COINBASE_API_KEY"", ""COINBASE_API_SECRET""];",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
609,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""COINBASE_API_SECRET""","pub const COINBASE_FORBIDDEN_ENV_VARS: &[&str] = &[""COINBASE_API_KEY"", ""COINBASE_API_SECRET""];",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
610,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""DERIBIT_TESTNET_API_KEY""","""DERIBIT_TESTNET_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
611,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""DERIBIT_TESTNET_API_SECRET""","""DERIBIT_TESTNET_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
612,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""DERIBIT_API_KEY""","""DERIBIT_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
613,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""DERIBIT_API_SECRET""","""DERIBIT_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
614,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""OKX_API_KEY""","&[""OKX_API_KEY"", ""OKX_API_SECRET"", ""OKX_API_PASSPHRASE""];",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
615,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""OKX_API_SECRET""","&[""OKX_API_KEY"", ""OKX_API_SECRET"", ""OKX_API_PASSPHRASE""];",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
616,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""OKX_API_PASSPHRASE""","&[""OKX_API_KEY"", ""OKX_API_SECRET"", ""OKX_API_PASSPHRASE""];",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
617,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_SPOT_API_KEY""","""KRAKEN_SPOT_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
618,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_SPOT_API_SECRET""","""KRAKEN_SPOT_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
619,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_FUTURES_DEMO_API_KEY""","""KRAKEN_FUTURES_DEMO_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
620,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_FUTURES_DEMO_API_SECRET""","""KRAKEN_FUTURES_DEMO_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
621,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_FUTURES_API_KEY""","""KRAKEN_FUTURES_API_KEY"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
622,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""KRAKEN_FUTURES_API_SECRET""","""KRAKEN_FUTURES_API_SECRET"",",provider_forbidden_env_var_name,This names a provider environment variable that Bolt-v3 rejects to enforce SSM-only secrets.
623,yes,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""api_key""","""api_key"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
624,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""api_secret""","""api_secret"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
625,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""api_passphrase""","""api_passphrase"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
626,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""private_key""","""private_key"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
627,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""username""","""username"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
628,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""password""","""password"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
629,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""app_key""","""app_key"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
630,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""wallet_address""","""wallet_address"",",provider_private_config_field_name,This is a private credential field-name marker for provider config validation; credential values remain SSM-owned.
631,yes,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""base_url_http""","""base_url_http"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
632,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""base_url_ws""","""base_url_ws"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
633,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""proxy_url""","""proxy_url"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
634,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""http_timeout_secs""","""http_timeout_secs"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
635,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""max_retries""","""max_retries"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
636,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""retry_delay_initial_ms""","""retry_delay_initial_ms"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
637,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""retry_delay_max_ms""","""retry_delay_max_ms"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
638,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""heartbeat_interval_secs""","""heartbeat_interval_secs"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
639,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""recv_window_ms""","""recv_window_ms"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
640,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""active_only""","""active_only"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
641,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""update_instruments_interval_mins""","""update_instruments_interval_mins"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
642,no,NO_POLICY_TERM,src/bolt_v3_providers/market_data.rs,string,"""environment""","""environment"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
643,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_providers/market_data.rs,string,"""max_requests_per_second""","""max_requests_per_second"",",provider_data_config_toml_field,This is a provider data-client TOML field-name allowlist entry; the runtime value remains TOML-owned.
